text,actors,directors,label
what 1996 family movie depicts paul hogan as sandy ricks and elijah wood as his troubled nephew,"['paul hogan', 'elijah wood']",[],1
what 1996 mike nichols film portrayed robin williams and nathan lane as a miami based gay couple,"['robin williams', 'nathan lane']",['mike nichols'],1
what 1997 hit contained the famous quote i m the king of the world,[],[],1
what 1997 james cameron film featured leonardo dicaprio exclaiming i m the king of the world,['leonardo dicaprio'],['james cameron'],1
what 1997 john woo thriller featured john travolta and nicolas cage as men who undergo a revolutionary medical technique,"['john travolta', 'nicolas cage']",['john woo'],1
what 1998 movie features robert deniro as a freelance former us intelligence agent tracking down a mysterious package,['robert deniro'],[],1
what 1998 romantic comedy starring gwyneth paltrow beat out saving private ryan to win the academy award for best picture,['gwyneth paltrow'],[],1
what 1998 steven spielberg war film starred tom hanks matt damon edward burns and tom sizemore,"['tom hanks matt damon edward burns', 'tom sizemore']",['steven spielberg'],1
what 1999 action flick starred brad pitt and edward norton and also had the famous musician meat loaf,"['brad pitt', 'edward norton', 'meat loaf']",[],1
what 1999 film stars nicholas cage as an ambulance paramedic struggling to keep his sanity,['nicholas cage'],[],1
what 1999 julie taymor historical thriller is a film adaptation of a william shakespeare play,[],['julie taymor'],1
what 1999 mike judge comedy starred ron livingston jennifer aniston david herman and diedrich bader,"['ron livingston jennifer aniston david herman', 'diedrich bader']",['mike judge'],1
what 1999 movie based on the stephen king novel is about the lives of guards on death row,[],[],1
what 1999 movie found haley joel osment as cole sear a boy who communicated with spirits,['haley joel osment'],[],1
what 1999 oliver stone sports drama starred al pacino dennis quaid cameron diaz and james woods,"['al pacino dennis quaid cameron diaz', 'james woods']",['oliver stone'],1
what 1999 sci fi flick centers around a computer hacker who learns about reality from mysterious rebels,[],[],1
what 2000 ridley scott movie garnered a best leading actor oscar win for russell crowe and best picture oscar win,['russell crowe'],['ridley scott'],1
what 2001 animated drama depicts a man shuffling through a dream where he meets different people,[],[],1
what 2001 garry marshall film features julie andrews and anne hathaway in the title roles,"['julie andrews', 'anne hathaway']",['garry marshall'],1
what 2001 peter jackson movie features elijah wood and is based off of the j r r tolkien book of the same name,['elijah wood'],['peter jackson'],1
what 2001 pixar animated movie stars kevin spacey as the voice of a misfit ant,['kevin spacey'],['pixar'],1
what 2002 biographical drama directed by roman polanski is about a young musician trying to survive in the warsaw ghetto,[],['roman polanski'],1
what 2002 sam mendes film featured tom hanks as a hitman and paul newman as his mentor and boss,"['tom hanks', 'paul newman']",['sam mendes'],1
what 2004 martin scorsese biopic garnered a best supporting actress oscar win for cate blanchett,['cate blanchett'],['martin scorsese'],1
what 2005 documentary tells the story of danny trejo from his troubled childhood through present day,[],[],1
what 2005 james mangold biopic centered around the lives of johnny cash and june carter cash,[],['james mangold'],1
what 2005 ron howard biopic tells the story of james braddock a washed up boxer who came back to become a champion,[],['ron howard'],1
what 2006 movie takes place in turn of the century vienna where a magician uses his abilities to secure the love of a woman,[],[],1
what 2007 biopic is about the story of jean dominique bauby and his trouble with locked in syndrome,[],[],1
what 2007 parody comedy made fun of everyone from the jonas brothers tiger woods and the twilight series,[],[],1
what 2007 sports drama film directed by shimit amin is about indian field hockey players,[],['shimit amin'],1
what 2008 disney pixar classic shows the adventure of a lonely waste collecting robot who goes on a journey in outer space,[],['disney pixar'],1
what 2008 dreamworks computer animated martial arts comedy features the voices of jack black and angelina jolie,"['jack black', 'angelina jolie']",['dreamworks'],1
what 2008 japanese animated fantasy film written and directed by hayao miyazaki is about brunhilde the fish girl,[],['hayao miyazaki'],1
what 2009 horror film takes place in the year 2019 when a plague has transformed almost every human into vampires,[],[],1
what 2009 james cameron film starred sam worthington zoe saldana stephen lang and sigourney weaver,"['sam worthington zoe saldana stephen lang', 'sigourney weaver']",['james cameron'],1
what 2009 rob zombie horror movie centers around character laurie strode and her brother michael,[],['rob zombie'],0
what 2010 action adventure comedy stars tom cruise as a troubled spy,['tom cruise'],[],1
what 2010 action film starring danny trejo is a continuation of a trailer from quentin tarantino s film grindhouse,['danny trejo'],[],0
what 2010 action movie features angelina jolie as a cia agent on the run after being accused of being a russian spy,['angelina jolie'],[],1
what 2010 allen coulter romantic drama centered on two new lovers played by robert pattinson and emilie de ravin,"['robert pattinson', 'emilie de ravin']",['allen coulter'],1
what 2010 american supernatural film featured a group of strangers including arch angel micheal fighting for the fate of humanity,[],[],1
what 2010 andy tennant romantic comedy starred jennifer aniston gerard butler gio perez and joel garland,"['jennifer aniston gerard butler gio perez', 'joel garland']",[],1
what 2010 animated comedy centered around a criminal mastermind who uses a trio of girls as pawns for a grand scheme,[],[],1
what 2010 brian levant film starred jackie chan amber valletta billy ray cyrus and madeline carroll,"['jackie chan amber valletta billy ray cyrus', 'madeline carroll']",['brian levant'],1
what 2010 comedy is about a record company intern hired to accompany an out of control british rock star,[],[],0
what 2010 drama centered on the efforts of joan and aileen crowley to find a researcher who might develop a cure for their children s rare genetic disorder,[],[],1
what 2010 fantasy adventure film stars jay baruchel in the titular role and nicholas cage as his mentor,"['jay baruchel', 'nicholas cage']",[],1
what 2010 garry marshall romantic comedy starred julia roberts jamie foxx anne hathaway and jessica alba,"['julia roberts jamie foxx anne hathaway', 'jessica alba']",['garry marshall'],1
what 2010 horror sequal shows the haunting of a home in carlsbad california,[],[],1
what 2010 horror thriller centered around a troubled evangelical minister agreeing to be filmed by a documentary crew,[],[],0
what 2010 james mangold film is the story of a girl who gets mixed up with a spy trying to clear his name,[],['james mangold'],1
what 2010 jay roach comedy starred steve carell paul rudd stephanie szostak and zack galifiankis,"['steve carell paul rudd stephanie szostak', 'zack galifiankis']",['jay roach'],1
what 2010 jim field smith romantic comedy starred jay baruchel alice eve t j miller and mike vogel,"['jay baruchel alice eve t j miller', 'mike vogel']",['jim field smith'],1
what 2010 jon turteltaub movie starred nicolas cage jay baruchel alfred molina and teresa palmer,"['nicolas cage jay baruchel alfred molina', 'teresa palmer']",['jon turteltaub'],1
what 2010 jorma taccone action comedy starred will forte kristen wiig val kilmer and ryan phillippe,"['will forte kristen wiig val kilmer', 'ryan phillippe']",['jorma taccone'],1
